                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
   06-12-2023 23:19:18:426:74                              forceX                                  0
  06-12-2023 23:19:18:426:151                 Sent dronepos to UI                                 -
  06-12-2023 23:19:18:532:284                            keyvalue                                 -1
  06-12-2023 23:19:18:532:392                           droneMaxY                                 26
  06-12-2023 23:19:18:532:489                           droneMaxX                                 98
  06-12-2023 23:19:18:532:585                      DronePositionY                                 15
  06-12-2023 23:19:18:532:683                      DronePositionY                                 15
  06-12-2023 23:19:18:532:789                              ForceY                                  0
  06-12-2023 23:19:18:532:913                              forceX                                  0
    06-12-2023 23:19:18:533:6                 Sent dronepos to UI                                 -
  06-12-2023 23:19:18:636:893                            keyvalue                                 -1
   06-12-2023 23:19:18:637:14                           droneMaxY                                 26
  06-12-2023 23:19:18:637:137                           droneMaxX                                 98
  06-12-2023 23:19:18:637:248                      DronePositionY                                 15
  06-12-2023 23:19:18:637:359                      DronePositionY                                 15
  06-12-2023 23:19:18:637:460                              ForceY                                  0
  06-12-2023 23:19:18:637:561                              forceX                                  0
  06-12-2023 23:19:18:637:663                 Sent dronepos to UI                                 -
   06-12-2023 23:19:18:741:36                            keyvalue                                 -1
   06-12-2023 23:19:18:741:76                           droneMaxY                                 26
  06-12-2023 23:19:18:741:112                           droneMaxX                                 98
  06-12-2023 23:19:18:741:148                      DronePositionY                                 15
  06-12-2023 23:19:18:741:184                      DronePositionY                                 15
  06-12-2023 23:19:18:741:217                              ForceY                                  0
  06-12-2023 23:19:18:741:250                              forceX                                  0
  06-12-2023 23:19:18:741:281                 Sent dronepos to UI                                 -
  06-12-2023 23:19:18:842:689                            keyvalue                                 -1
  06-12-2023 23:19:18:842:743                           droneMaxY                                 26
  06-12-2023 23:19:18:842:797                           droneMaxX                                 98
  06-12-2023 23:19:18:842:851                      DronePositionY                                 15
  06-12-2023 23:19:18:842:900                      DronePositionY                                 15
  06-12-2023 23:19:18:842:947                              ForceY                                  0
  06-12-2023 23:19:18:842:996                              forceX                                  0
   06-12-2023 23:19:18:843:43                 Sent dronepos to UI                                 -
  06-12-2023 23:19:18:944:826                            keyvalue                                 -1
  06-12-2023 23:19:18:944:962                           droneMaxY                                 26
   06-12-2023 23:19:18:945:77                           droneMaxX                                 98
  06-12-2023 23:19:18:945:188                      DronePositionY                                 15
  06-12-2023 23:19:18:945:290                      DronePositionY                                 15
  06-12-2023 23:19:18:945:388                              ForceY                                  0
  06-12-2023 23:19:18:945:480                              forceX                                  0
  06-12-2023 23:19:18:945:572                 Sent dronepos to UI                                 -
     06-12-2023 23:19:19:51:4                            keyvalue                                 -1
   06-12-2023 23:19:19:51:126                           droneMaxY                                 26
   06-12-2023 23:19:19:51:244                           droneMaxX                                 98
   06-12-2023 23:19:19:51:362                      DronePositionY                                 15
   06-12-2023 23:19:19:51:472                      DronePositionY                                 15
   06-12-2023 23:19:19:51:577                              ForceY                                  0
   06-12-2023 23:19:19:51:678                              forceX                                  0
   06-12-2023 23:19:19:51:820                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:155:832                            keyvalue                                 -1
  06-12-2023 23:19:19:155:954                           droneMaxY                                 26
   06-12-2023 23:19:19:156:69                           droneMaxX                                 98
  06-12-2023 23:19:19:156:192                      DronePositionY                                 15
  06-12-2023 23:19:19:156:303                      DronePositionY                                 15
  06-12-2023 23:19:19:156:404                              ForceY                                  0
  06-12-2023 23:19:19:156:499                              forceX                                  0
  06-12-2023 23:19:19:156:605                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:260:498                            keyvalue                                 -1
  06-12-2023 23:19:19:260:621                           droneMaxY                                 26
  06-12-2023 23:19:19:260:742                           droneMaxX                                 98
  06-12-2023 23:19:19:260:857                      DronePositionY                                 15
  06-12-2023 23:19:19:260:965                      DronePositionY                                 15
   06-12-2023 23:19:19:261:64                              ForceY                                  0
  06-12-2023 23:19:19:261:165                              forceX                                  0
  06-12-2023 23:19:19:261:269                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:364:793                            keyvalue                                 -1
  06-12-2023 23:19:19:364:930                           droneMaxY                                 26
   06-12-2023 23:19:19:365:54                           droneMaxX                                 98
  06-12-2023 23:19:19:365:177                      DronePositionY                                 15
  06-12-2023 23:19:19:365:295                      DronePositionY                                 15
  06-12-2023 23:19:19:365:401                              ForceY                                  0
  06-12-2023 23:19:19:365:503                              forceX                                  0
  06-12-2023 23:19:19:365:608                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:469:873                            keyvalue                                 -1
  06-12-2023 23:19:19:469:996                           droneMaxY                                 26
  06-12-2023 23:19:19:470:114                           droneMaxX                                 98
  06-12-2023 23:19:19:470:230                      DronePositionY                                 15
  06-12-2023 23:19:19:470:370                      DronePositionY                                 15
  06-12-2023 23:19:19:470:481                              ForceY                                  0
  06-12-2023 23:19:19:470:590                              forceX                                  0
  06-12-2023 23:19:19:470:692                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:574:622                            keyvalue                                 -1
  06-12-2023 23:19:19:574:748                           droneMaxY                                 26
  06-12-2023 23:19:19:574:867                           droneMaxX                                 98
  06-12-2023 23:19:19:574:983                      DronePositionY                                 15
   06-12-2023 23:19:19:575:98                      DronePositionY                                 15
  06-12-2023 23:19:19:575:197                              ForceY                                  0
  06-12-2023 23:19:19:575:301                              forceX                                  0
  06-12-2023 23:19:19:575:439                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:678:909                            keyvalue                                 -1
