                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  09-12-2023 05:47:22:844:967                      dronePositionX                                 16
  09-12-2023 05:47:22:946:570                          user input                                 -1
  09-12-2023 05:47:22:946:613               passed input to drone                                 -
  09-12-2023 05:47:22:946:670         passed window size to drone                                 -
  09-12-2023 05:47:22:946:697                            yMax_now                                 53
  09-12-2023 05:47:22:946:722                            xMax_now                                100
  09-12-2023 05:47:22:947:449                      dronePositionY                                 15
  09-12-2023 05:47:22:947:478                      dronePositionX                                 17
   09-12-2023 05:47:23:48:625                          user input                                 -1
   09-12-2023 05:47:23:48:777               passed input to drone                                 -
   09-12-2023 05:47:23:48:948         passed window size to drone                                 -
    09-12-2023 05:47:23:49:47                            yMax_now                                 53
   09-12-2023 05:47:23:49:146                            xMax_now                                100
   09-12-2023 05:47:23:51:448                      dronePositionY                                 15
   09-12-2023 05:47:23:51:534                      dronePositionX                                 17
  09-12-2023 05:47:23:143:120                          user input                                 -1
  09-12-2023 05:47:23:143:264               passed input to drone                                 -
  09-12-2023 05:47:23:143:475         passed window size to drone                                 -
  09-12-2023 05:47:23:143:564                            yMax_now                                 53
  09-12-2023 05:47:23:143:646                            xMax_now                                100
  09-12-2023 05:47:23:146:773                      dronePositionY                                 15
  09-12-2023 05:47:23:146:862                      dronePositionX                                 17
  09-12-2023 05:47:23:248:931                          user input                                 -1
   09-12-2023 05:47:23:249:84               passed input to drone                                 -
  09-12-2023 05:47:23:249:254         passed window size to drone                                 -
  09-12-2023 05:47:23:249:350                            yMax_now                                 53
  09-12-2023 05:47:23:249:434                            xMax_now                                100
  09-12-2023 05:47:23:251:935                      dronePositionY                                 15
   09-12-2023 05:47:23:252:33                      dronePositionX                                 17
  09-12-2023 05:47:23:354:450                          user input                                 -1
  09-12-2023 05:47:23:354:633               passed input to drone                                 -
  09-12-2023 05:47:23:354:802         passed window size to drone                                 -
  09-12-2023 05:47:23:354:896                            yMax_now                                 53
  09-12-2023 05:47:23:354:979                            xMax_now                                100
  09-12-2023 05:47:23:357:225                      dronePositionY                                 15
  09-12-2023 05:47:23:357:309                      dronePositionX                                 18
  09-12-2023 05:47:23:445:139                          user input                                 -1
  09-12-2023 05:47:23:445:282               passed input to drone                                 -
  09-12-2023 05:47:23:445:461         passed window size to drone                                 -
  09-12-2023 05:47:23:445:551                            yMax_now                                 53
  09-12-2023 05:47:23:445:640                            xMax_now                                100
  09-12-2023 05:47:23:448:837                      dronePositionY                                 15
  09-12-2023 05:47:23:448:928                      dronePositionX                                 18
  09-12-2023 05:47:23:551:485                          user input                                 -1
  09-12-2023 05:47:23:551:626               passed input to drone                                 -
  09-12-2023 05:47:23:551:805         passed window size to drone                                 -
  09-12-2023 05:47:23:551:888                            yMax_now                                 53
  09-12-2023 05:47:23:551:961                            xMax_now                                100
  09-12-2023 05:47:23:554:139                      dronePositionY                                 15
  09-12-2023 05:47:23:554:222                      dronePositionX                                 18
  09-12-2023 05:47:23:656:562                          user input                                 -1
  09-12-2023 05:47:23:656:713               passed input to drone                                 -
  09-12-2023 05:47:23:656:881         passed window size to drone                                 -
  09-12-2023 05:47:23:656:975                            yMax_now                                 53
   09-12-2023 05:47:23:657:59                            xMax_now                                100
  09-12-2023 05:47:23:659:442                      dronePositionY                                 15
  09-12-2023 05:47:23:659:533                      dronePositionX                                 18
  09-12-2023 05:47:23:747:182                          user input                                 -1
  09-12-2023 05:47:23:747:359               passed input to drone                                 -
  09-12-2023 05:47:23:747:541         passed window size to drone                                 -
  09-12-2023 05:47:23:747:632                            yMax_now                                 53
  09-12-2023 05:47:23:747:720                            xMax_now                                100
  09-12-2023 05:47:23:750:951                      dronePositionY                                 15
   09-12-2023 05:47:23:751:39                      dronePositionX                                 19
  09-12-2023 05:47:23:853:674                          user input                                 -1
  09-12-2023 05:47:23:853:798               passed input to drone                                 -
