                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  10-12-2023 22:04:01:796:214                      DronePositionY                                 15
  10-12-2023 22:04:01:796:266                              ForceY                                  0
  10-12-2023 22:04:01:796:317                              forceX                                  0
  10-12-2023 22:04:01:796:367                 Sent dronepos to UI                                 -
   10-12-2023 22:04:01:901:89                            keyvalue                                 -1
  10-12-2023 22:04:01:901:161                           droneMaxY                                 26
  10-12-2023 22:04:01:901:209                           droneMaxX                                 76
  10-12-2023 22:04:01:901:255                      DronePositionY                                 15
  10-12-2023 22:04:01:901:302                      DronePositionY                                 15
  10-12-2023 22:04:01:901:347                              ForceY                                  0
  10-12-2023 22:04:01:901:393                              forceX                                  0
  10-12-2023 22:04:01:901:438                 Sent dronepos to UI                                 -
    10-12-2023 22:04:02:5:800                            keyvalue                                 -1
    10-12-2023 22:04:02:5:879                           droneMaxY                                 26
    10-12-2023 22:04:02:5:933                           droneMaxX                                 76
    10-12-2023 22:04:02:5:984                      DronePositionY                                 15
     10-12-2023 22:04:02:6:35                      DronePositionY                                 15
     10-12-2023 22:04:02:6:86                              ForceY                                  0
    10-12-2023 22:04:02:6:136                              forceX                                  0
    10-12-2023 22:04:02:6:223                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:110:982                            keyvalue                                 -1
   10-12-2023 22:04:02:111:62                           droneMaxY                                 26
  10-12-2023 22:04:02:111:115                           droneMaxX                                 76
  10-12-2023 22:04:02:111:167                      DronePositionY                                 15
  10-12-2023 22:04:02:111:218                      DronePositionY                                 15
  10-12-2023 22:04:02:111:269                              ForceY                                  0
  10-12-2023 22:04:02:111:320                              forceX                                  0
  10-12-2023 22:04:02:111:399                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:215:975                            keyvalue                                 -1
   10-12-2023 22:04:02:216:60                           droneMaxY                                 26
  10-12-2023 22:04:02:216:114                           droneMaxX                                 76
  10-12-2023 22:04:02:216:166                      DronePositionY                                 15
  10-12-2023 22:04:02:216:217                      DronePositionY                                 15
  10-12-2023 22:04:02:216:269                              ForceY                                  0
  10-12-2023 22:04:02:216:320                              forceX                                  0
  10-12-2023 22:04:02:216:372                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:316:912                            keyvalue                                 -1
  10-12-2023 22:04:02:316:990                           droneMaxY                                 26
   10-12-2023 22:04:02:317:38                           droneMaxX                                 76
   10-12-2023 22:04:02:317:84                      DronePositionY                                 15
  10-12-2023 22:04:02:317:128                      DronePositionY                                 15
  10-12-2023 22:04:02:317:173                              ForceY                                  0
  10-12-2023 22:04:02:317:217                              forceX                                  0
  10-12-2023 22:04:02:317:262                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:382:302                            keyvalue                                 -1
  10-12-2023 22:04:02:382:383                           droneMaxY                                 26
  10-12-2023 22:04:02:382:438                           droneMaxX                                 76
  10-12-2023 22:04:02:382:490                      DronePositionY                                 15
  10-12-2023 22:04:02:382:542                      DronePositionY                                 15
  10-12-2023 22:04:02:382:593                              ForceY                                  0
  10-12-2023 22:04:02:382:643                              forceX                                  0
  10-12-2023 22:04:02:382:697                 Sent dronepos to UI                                 -
   10-12-2023 22:04:02:487:36                            keyvalue                                 -1
  10-12-2023 22:04:02:487:116                           droneMaxY                                 26
  10-12-2023 22:04:02:487:169                           droneMaxX                                 76
  10-12-2023 22:04:02:487:222                      DronePositionY                                 15
  10-12-2023 22:04:02:487:273                      DronePositionY                                 15
  10-12-2023 22:04:02:487:326                              ForceY                                  0
  10-12-2023 22:04:02:487:378                              forceX                                  0
  10-12-2023 22:04:02:487:430                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:587:676                            keyvalue                                 -1
  10-12-2023 22:04:02:587:754                           droneMaxY                                 26
  10-12-2023 22:04:02:587:808                           droneMaxX                                 76
  10-12-2023 22:04:02:587:859                      DronePositionY                                 15
  10-12-2023 22:04:02:587:909                      DronePositionY                                 15
  10-12-2023 22:04:02:587:958                              ForceY                                  0
    10-12-2023 22:04:02:588:8                              forceX                                  0
   10-12-2023 22:04:02:588:59                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:683:740                            keyvalue                                 -1
  10-12-2023 22:04:02:683:798                           droneMaxY                                 26
  10-12-2023 22:04:02:683:809                           droneMaxX                                 76
  10-12-2023 22:04:02:683:836                      DronePositionY                                 15
  10-12-2023 22:04:02:683:867                      DronePositionY                                 15
  10-12-2023 22:04:02:683:877                              ForceY                                  0
  10-12-2023 22:04:02:683:909                              forceX                                  0
  10-12-2023 22:04:02:683:943                 Sent dronepos to UI                                 -
    10-12-2023 22:04:02:785:6                            keyvalue                                 -1
   10-12-2023 22:04:02:785:65                           droneMaxY                                 26
   10-12-2023 22:04:02:785:76                           droneMaxX                                 76
   10-12-2023 22:04:02:785:86                      DronePositionY                                 15
  10-12-2023 22:04:02:785:117                      DronePositionY                                 15
  10-12-2023 22:04:02:785:149                              ForceY                                  0
  10-12-2023 22:04:02:785:184                              forceX                                  0
  10-12-2023 22:04:02:785:193                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:885:318                            keyvalue                                 -1
  10-12-2023 22:04:02:885:332                           droneMaxY                                 26
  10-12-2023 22:04:02:885:342                           droneMaxX                                 76
  10-12-2023 22:04:02:885:352                      DronePositionY                                 15
  10-12-2023 22:04:02:885:361                      DronePositionY                                 15
  10-12-2023 22:04:02:885:371                              ForceY                                  0
  10-12-2023 22:04:02:885:380                              forceX                                  0
  10-12-2023 22:04:02:885:390                 Sent dronepos to UI                                 -
  10-12-2023 22:04:02:980:824                            keyvalue                                 -1
  10-12-2023 22:04:02:980:857                           droneMaxY                                 26
  10-12-2023 22:04:02:980:892                           droneMaxX                                 76
  10-12-2023 22:04:02:980:902                      DronePositionY                                 15
  10-12-2023 22:04:02:980:931                      DronePositionY                                 15
  10-12-2023 22:04:02:980:960                              ForceY                                  0
  10-12-2023 22:04:02:980:988                              forceX                                  0
   10-12-2023 22:04:02:981:23                 Sent dronepos to UI                                 -
    10-12-2023 22:04:03:82:40                            keyvalue                                 -1
    10-12-2023 22:04:03:82:55                           droneMaxY                                 26
    10-12-2023 22:04:03:82:65                           droneMaxX                                 76
    10-12-2023 22:04:03:82:75                      DronePositionY                                 15
   10-12-2023 22:04:03:82:103                      DronePositionY                                 15
   10-12-2023 22:04:03:82:113                              ForceY                                  0
   10-12-2023 22:04:03:82:123                              forceX                                  0
   10-12-2023 22:04:03:82:133                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:182:335                            keyvalue                                 -1
  10-12-2023 22:04:03:182:407                           droneMaxY                                 26
  10-12-2023 22:04:03:182:455                           droneMaxX                                 76
  10-12-2023 22:04:03:182:500                      DronePositionY                                 15
  10-12-2023 22:04:03:182:544                      DronePositionY                                 15
  10-12-2023 22:04:03:182:588                              ForceY                                  0
  10-12-2023 22:04:03:182:632                              forceX                                  0
  10-12-2023 22:04:03:182:676                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:285:828                            keyvalue                                 -1
  10-12-2023 22:04:03:285:907                           droneMaxY                                 26
  10-12-2023 22:04:03:285:961                           droneMaxX                                 76
   10-12-2023 22:04:03:286:13                      DronePositionY                                 15
   10-12-2023 22:04:03:286:65                      DronePositionY                                 15
  10-12-2023 22:04:03:286:117                              ForceY                                  0
  10-12-2023 22:04:03:286:169                              forceX                                  0
  10-12-2023 22:04:03:286:274                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:390:909                            keyvalue                                 -1
  10-12-2023 22:04:03:390:946                           droneMaxY                                 26
  10-12-2023 22:04:03:390:970                           droneMaxX                                 76
  10-12-2023 22:04:03:390:993                      DronePositionY                                 15
   10-12-2023 22:04:03:391:16                      DronePositionY                                 15
   10-12-2023 22:04:03:391:39                              ForceY                                  0
   10-12-2023 22:04:03:391:63                              forceX                                  0
   10-12-2023 22:04:03:391:87                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:491:315                            keyvalue                                 -1
  10-12-2023 22:04:03:491:385                           droneMaxY                                 26
  10-12-2023 22:04:03:491:432                           droneMaxX                                 76
  10-12-2023 22:04:03:491:477                      DronePositionY                                 15
  10-12-2023 22:04:03:491:521                      DronePositionY                                 15
  10-12-2023 22:04:03:491:565                              ForceY                                  0
  10-12-2023 22:04:03:491:609                              forceX                                  0
  10-12-2023 22:04:03:491:653                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:587:663                            keyvalue                                 -1
  10-12-2023 22:04:03:587:742                           droneMaxY                                 26
  10-12-2023 22:04:03:587:796                           droneMaxX                                 76
  10-12-2023 22:04:03:587:847                      DronePositionY                                 15
  10-12-2023 22:04:03:587:898                      DronePositionY                                 15
  10-12-2023 22:04:03:587:951                              ForceY                                  0
    10-12-2023 22:04:03:588:1                              forceX                                  0
   10-12-2023 22:04:03:588:51                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:692:656                            keyvalue                                 -1
  10-12-2023 22:04:03:692:753                           droneMaxY                                 26
  10-12-2023 22:04:03:692:802                           droneMaxX                                 76
  10-12-2023 22:04:03:692:848                      DronePositionY                                 15
  10-12-2023 22:04:03:692:894                      DronePositionY                                 15
  10-12-2023 22:04:03:692:939                              ForceY                                  0
  10-12-2023 22:04:03:692:985                              forceX                                  0
   10-12-2023 22:04:03:693:31                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:793:277                            keyvalue                                 -1
  10-12-2023 22:04:03:793:347                           droneMaxY                                 26
  10-12-2023 22:04:03:793:394                           droneMaxX                                 76
  10-12-2023 22:04:03:793:439                      DronePositionY                                 15
  10-12-2023 22:04:03:793:483                      DronePositionY                                 15
  10-12-2023 22:04:03:793:527                              ForceY                                  0
  10-12-2023 22:04:03:793:571                              forceX                                  0
  10-12-2023 22:04:03:793:615                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:890:448                            keyvalue                                 -1
  10-12-2023 22:04:03:890:528                           droneMaxY                                 26
  10-12-2023 22:04:03:890:581                           droneMaxX                                 76
  10-12-2023 22:04:03:890:634                      DronePositionY                                 15
  10-12-2023 22:04:03:890:685                      DronePositionY                                 15
  10-12-2023 22:04:03:890:738                              ForceY                                  0
  10-12-2023 22:04:03:890:790                              forceX                                  0
  10-12-2023 22:04:03:890:840                 Sent dronepos to UI                                 -
  10-12-2023 22:04:03:995:222                            keyvalue                                 -1
  10-12-2023 22:04:03:995:303                           droneMaxY                                 26
